1 , 3.056413641640002e-47
2 , 3.0564136559481053e-47
3 , 3.056413641640002e-47
4 , 3.056413641640002e-47
5 , 3.056413641640001e-47
6 , 3.056413641640002e-47
7 , 3.056413641640002e-47
8 , 5.841727157100782e-39
9 , 3.056413641640002e-47
10 , 3.0564136416400013e-47
11 , 1.4604317940604968e-39
12 , 3.056413641640002e-47
13 , 3.0564136416400013e-47
14 , 1.9472424022687077e-39
15 , 3.056413641640002e-47
16 , 3.056413641640002e-47
17 , 3.056413641640002e-47
18 , 0.02855452312707358
19 , 0.028554523301452236
20 , 0.02855452312970147
21 , 0.0285545231244457
22 , 0.028554523345069964
23 , 0.02855452312707358
24 , 0.028554523127073586
25 , 0.028554522413136288
26 , 0.02855452312707358
27 , 0.028554523127073583
28 , 0.028554517137023346
29 , 0.02855452312707358
30 , 0.028554523127073583
31 , 0.028554520919428266
32 , 0.02855452312707358
33 , 0.02855452312707358
34 , 0.02855452312707358
35 , 0.3293303130222071
36 , 0.3293303130222071
37 , 0.329330314885167
38 , 0.3293303130415244
39 , 0.3293303130028899
40 , 0.329330315341881
41 , 0.3293303130222072
42 , 0.32933031302220717
43 , 0.32933030593976814
44 , 0.3293303130222071
45 , 0.32933031302220717
46 , 0.3293303046231892
47 , 0.3293303130222071
48 , 0.32933031302220717
49 , 0.3293302997656373
50 , 0.3293303130222071
51 , 0.32933031302220717
52 , 0.15513558583580855
53 , 0.15513558583580855
54 , 0.15513558643939807
55 , 0.1551355858311786
56 , 0.15513558584043852
57 , 0.15513558657334134
58 , 0.15513558583580855
59 , 0.15513558583580855
60 , 0.15513558411717163
61 , 0.15513558583580855
62 , 0.15513558583580855
63 , 0.15513555733253725
64 , 0.15513558583580855
65 , 0.15513558583580858
66 , 0.15513558542288045
67 , 0.15513558583580855
68 , 0.15513558583580855
69 , 0.541738400137804
70 , 0.541738400137804
71 , 0.5417384030716326
72 , 0.5417384001609018
73 , 0.5417384001147062
74 , 0.5417384037827975
75 , 0.541738400137804
76 , 0.5417384001378039
